fecha,A,AA,AAC,AACG,AACI,AACQ,AACT,AADI,AAGR,AAIC,AAL,AAM,AAMC,AAME,AAN,AAOI,AAON,AAP,AAPL,AAQC,GME,AMC,TSLA,RDDT,NVDA,TWTR,NOK,PLTR,MSFT,AMD,BBBY,INTC,NFLX,HOOD,SPCE,SNDL,NIO,RKT,BABA
2023-07-11,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,235,0,492,16,470,0,96,0,4,33,149,69,0,24,30,189,10,0,19,2,22
2023-07-12,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,1,212,0,469,12,314,0,189,0,3,30,92,45,0,29,41,127,5,0,14,1,23
2023-07-13,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,193,0,384,22,488,0,758,0,3,32,93,79,0,45,70,186,19,1,10,0,27
2023-07-14,0,4,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,195,0,489,22,439,0,1058,0,8,17,144,95,0,33,103,131,6,0,6,0,21
2023-07-15,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,366,6,305,0,207,0,2,6,74,17,0,16,52,55,1,0,5,0,2
2023-07-16,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,314,8,389,0,139,0,2,4,46,12,0,7,52,56,2,0,1,0,5
2023-07-17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,0,462,8,862,0,419,0,4,52,129,64,0,42,95,138,5,2,4,0,20
2023-07-18,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,1,271,0,416,13,814,0,551,0,8,72,605,57,0,30,221,107,10,0,5,0,11
2023-07-19,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,4,573,0,458,20,2087,0,453,0,8,77,264,103,0,18,805,174,3,0,4,1,15
2023-07-20,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,10,312,0,466,30,1567,0,365,0,8,29,111,96,0,25,547,144,6,0,5,1,9
2023-07-21,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,190,0,426,254,838,0,312,0,5,30,156,47,0,30,95,100,11,0,28,0,6
2023-07-22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,268,148,208,0,170,0,2,39,75,58,0,76,30,49,2,0,5,0,7
2023-07-23,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,0,327,99,268,0,113,0,1,19,64,37,0,39,30,43,3,0,1,0,5
2023-07-24,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,3,142,0,376,553,438,0,221,0,1,19,155,36,0,15,60,92,3,0,29,1,23
2023-07-25,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,179,0,475,163,388,0,222,0,4,9,946,23,0,30,57,121,6,0,24,2,19
2023-07-26,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,270,0,417,53,232,0,163,0,4,12,562,33,0,48,90,85,2,0,44,4,15
2023-07-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,197,0,484,67,399,0,272,0,9,8,266,63,0,439,101,118,4,0,48,4,20
2023-07-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,392,40,320,0,180,0,2,130,139,73,0,154,56,76,3,1,44,1,41
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,330,6,143,0,69,0,3,50,48,44,0,57,24,79,0,0,6,0,3
2023-07-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,156,0,221,7,135,0,75,0,1,42,42,38,0,33,15,53,6,0,6,0,8
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,570,49,261,0,114,0,6,335,92,125,0,40,66,120,18,1,62,1,13
2023-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,0,468,34,238,0,161,0,2,175,67,677,0,43,128,79,18,0,34,2,14
2023-08-02,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,488,0,282,36,292,0,236,0,2,82,85,625,0,50,20,237,3,0,8,1,24
2023-08-03,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1839,0,430,29,267,0,173,0,4,45,93,405,0,34,48,162,1,1,16,3,23
2023-08-04,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,910,0,353,26,256,0,160,0,6,47,76,89,0,23,34,98,3,0,7,7,6
2023-08-05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,224,14,102,0,37,0,2,38,28,24,0,9,13,56,2,0,12,0,9
2023-08-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,196,19,91,0,31,0,21,37,35,13,0,6,7,48,1,0,2,0,9
2023-08-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,698,0,381,36,386,0,169,0,1,442,56,49,0,23,13,56,0,0,9,1,10
2023-08-08,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,332,0,405,84,190,0,228,0,0,198,40,41,0,15,13,120,0,2,6,2,21
2023-08-09,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,1,0,1,295,0,325,18,145,0,399,0,2,110,41,33,0,13,59,73,6,0,4,4,48
2023-08-10,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,265,0,414,20,158,0,463,0,1,53,53,36,0,25,57,74,12,0,6,0,66
2023-08-11,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,192,0,288,159,203,0,387,0,4,27,53,51,0,12,24,63,0,2,4,1,48
2023-08-12,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,267,98,66,0,83,0,0,10,21,11,0,4,20,46,0,0,0,0,7
2023-08-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,149,38,64,0,125,0,1,13,44,15,0,8,20,55,3,0,1,0,2
2023-08-14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,370,71,327,0,781,0,0,19,67,53,0,20,20,80,0,1,4,1,18
2023-08-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,399,62,280,0,626,0,2,29,42,49,0,33,49,100,2,1,5,1,20
2023-08-16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,0,337,69,409,0,404,0,1,28,48,66,0,42,38,64,3,0,3,1,24
2023-08-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,389,66,413,0,413,0,1,38,44,63,0,22,17,82,6,1,9,0,22
2023-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,220,0,261,42,398,0,479,0,6,25,54,30,0,18,29,65,2,1,5,0,22
2023-08-19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,0,184,18,93,0,147,0,1,6,34,6,0,7,22,34,1,1,5,0,6
2023-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,185,14,94,0,136,0,4,8,28,6,0,9,5,33,0,0,16,0,8
2023-08-21,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,158,0,230,44,455,0,1294,0,1,10,37,47,0,23,20,58,5,0,1,0,13
2023-08-22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,137,0,429,103,397,0,1392,0,4,8,34,52,0,24,29,63,3,0,0,0,4
2023-08-23,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,234,0,477,204,362,0,3210,0,4,40,101,188,0,65,51,69,1,1,2,1,9
2023-08-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,510,238,239,0,2133,0,3,37,97,344,0,91,32,99,3,0,2,1,6
2023-08-25,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,423,135,231,0,872,0,1,11,37,68,0,28,52,65,0,0,5,0,7
2023-08-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,232,43,68,0,160,0,1,6,18,37,0,22,29,111,0,0,7,0,4
2023-08-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,168,16,58,0,142,0,2,11,25,59,0,21,33,47,0,0,5,0,3
2023-08-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,357,157,223,0,479,0,1,19,38,55,0,14,37,71,0,0,17,0,10
2023-08-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143,0,394,107,445,0,474,0,1,18,44,49,0,21,250,73,1,0,28,0,12
2023-08-30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239,0,310,172,407,0,449,0,2,42,51,37,0,13,54,136,5,0,9,0,5
